age,default,balance,housing,loan,day,duration,campaign,pdays,previous,deposit,log_balance,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,contact_telephone,contact_unknown,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success,poutcome_unknown
-0.2712996140542427,0,-0.4429207591858391,1,0,7,1.1927135472376729,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,4.61512051684126,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.9428441833290224,0,-0.3781199595273081,1,0,7,3.4628687207463402,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,5.736572297479192,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.0267872544883698,0,-0.4122256435581139,1,1,7,3.794173092514737,0.5479805641480365,-0.48118405401369996,-0.3632598446560345,1,5.298317366548036,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.40024495522053705,0,-0.33130215690320197,1,0,7,2.1030803427056157,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,6.133398042996649,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.8589011121696749,0,-0.25595960036242194,1,0,8,1.6450160373910494,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,6.556778356158042,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5231288275322851,0,0.7157423428425357,1,0,8,2.05122400625491,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,8.252706676567644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.7749580410103275,0,-0.28448435427909585,1,0,8,0.4868911899919579,0.18059759477928267,-0.48118405401369996,-0.3632598446560345,1,6.416732282512326,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.6520741686985795,0,-0.47640633987063025,1,0,8,2.1520557715757263,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,5.98172607758901,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.01947040057620028,0,-0.45687308447116876,1,0,8,2.154936679156321,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,4.02535169073515,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.6520741686985795,0,-0.421837245421341,1,1,8,0.40622577773530477,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,5.1298987149230735,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.1107303256477175,0,-0.23053536317582124,1,0,8,0.20168133951307718,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,6.666956792429207,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.14841574174249464,0,0.16695088161956984,1,0,8,1.1062863198198303,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,7.63433723562832,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.14841574174249464,0,-0.3536258773597294,1,0,8,4.94077430959145,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,5.963579343618446,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.14841574174249464,0,-0.5334558477039781,1,0,8,2.154936679156321,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,5.98172607758901,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.35524268521359015,0,-0.3557962390707807,1,0,8,1.7660141557760292,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,5.945420608606575,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5231288275322851,0,-0.4615238595662786,1,0,9,0.7058401661171593,0.5479805641480365,-0.48118405401369996,-0.3632598446560345,1,3.713572066704308,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.8589011121696749,0,-0.46710478968041047,1,0,9,0.3197985503174621,0.18059759477928267,-0.48118405401369996,-0.3632598446560345,1,3.1354942159291497,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.14841574174249464,0,-0.4729957714675497,1,0,9,1.604683331262723,0.18059759477928267,-0.48118405401369996,-0.3632598446560345,1,1.3862943611198906,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.8589011121696749,0,-0.37874006287332274,1,0,9,0.47824846725017367,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,5.730099782973575,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.1107303256477175,0,-0.2385967066740117,1,0,9,0.9737645711124715,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,6.633318433280377,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.7749580410103275,1,-0.47423597815957896,1,0,9,0.8095528390185704,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.5754479514514015,0,-0.4537725677410955,1,0,9,1.8898931817416036,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,4.189654742026425,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.2786164679664123,0,-0.448501689299971,1,0,9,0.8124337465991652,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,4.418840607796598,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.10341347173554775,0,-0.4708254097564984,1,0,9,3.8028158152565212,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.69101496985098,0,-0.35300577401371475,1,0,9,0.8441237299857075,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,5.968707559985366,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.7749580410103275,0,-0.37749985618129345,0,0,12,1.109167227400425,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,5.7430031878094825,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5231288275322851,0,-0.34556453386153896,0,0,13,0.380297609509952,0.5479805641480365,-0.48118405401369996,-0.3632598446560345,1,6.028278520230698,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.69101496985098,0,-0.47237566812153503,1,0,13,2.8060217923707356,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,1.791759469228055,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.2712996140542427,0,-0.4370297773986999,1,0,13,0.5646756946680163,0.5479805641480365,-0.48118405401369996,-0.3632598446560345,1,4.787491742782046,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.5304456814444547,0,-0.4726857197945423,1,0,13,0.06627868322512369,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,1.6094379124341005,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.5754479514514015,0,-0.08264071515132705,1,1,13,1.8524413831938717,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,7.141245122350491,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.568131097539232,0,0.13036478420470546,1,0,13,0.8959800664364131,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,7.575584651557793,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.3163018840611896,0,-0.5963963373244652,1,0,13,0.28234675176973034,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,5.98172607758901,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.4391857563729376,0,-0.11271572743303762,1,0,13,1.8121086770655452,0.5479805641480365,-0.48118405401369996,-0.3632598446560345,1,7.061334366910438,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.9039033821766218,0,0.22058982104983713,1,0,13,1.3626870944927634,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,7.714677473800927,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5231288275322851,0,-0.380910424584374,1,0,13,1.650777852552239,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,5.707110264748875,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.14841574174249464,0,0.5445938193424921,1,0,13,3.886362135093769,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,8.097426298597213,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.9039033821766218,0,0.7424067867211657,1,0,14,1.6421351298104547,0.18059759477928267,-0.48118405401369996,-0.3632598446560345,1,8.274866820685254,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.9878464533359693,0,-0.02652136233700117,1,0,14,0.29963219725329887,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,7.275172319452771,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.568131097539232,0,-0.4664846863343958,1,0,14,1.3252352959450318,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,3.218875824868201,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.01947040057620028,0,0.02773768043928077,1,0,14,3.4023696615538506,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,7.389563953677635,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.18735654289489523,0,-0.3136292115417844,1,1,14,2.75416545592003,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,6.249975242259483,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.491504880292054,0,-0.002337331842429791,1,1,14,2.1693412170592947,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,7.327780538421631,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.01947040057620028,0,0.40134994641310784,1,0,14,1.4001388930404952,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,7.945909598613133,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.568131097539232,0,-0.03830332591127953,1,0,14,0.7404110570842963,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,7.24850407237061,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.10341347173554775,0,0.002003391579672764,1,0,14,0.956479125628903,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,7.336936913707618,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.568131097539232,0,0.02091654363311961,1,0,14,1.1178099501422092,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,7.375882148215011,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.5754479514514015,0,0.004173753290724041,1,0,14,1.6075642388433176,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,7.341483852363161,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.10341347173554775,0,0.6583827833361805,1,0,14,1.8898931817416036,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,8.203304026795282,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.3236187379733593,0,-0.47423597815957896,0,0,14,1.3770916323957372,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.8199603110172744,0,1.7522450857060246,1,0,14,1.5989215161015333,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,8.879193928110318,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.01947040057620028,0,1.1665574753951868,1,0,14,3.027851676076532,0.18059759477928267,-0.48118405401369996,-0.3632598446560345,1,8.573951525234847,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.01947040057620028,0,-0.044814411044433365,1,0,15,2.275934797541301,0.5479805641480365,-0.48118405401369996,-0.3632598446560345,1,7.233455418621439,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.9039033821766218,0,-0.5331457960309708,1,0,15,1.1034054122392356,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,5.98172607758901,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.491504880292054,0,-0.3747093911242275,1,0,15,0.9305509574035502,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,5.771441123130016,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.23235881290184213,0,-0.42865838222750213,1,0,15,0.3197985503174621,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,4.990432586778736,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.6520741686985795,0,-0.3681983059910737,1,1,15,0.4263921307994681,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,5.834810737062605,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.10341347173554775,0,-0.4767163915436376,1,0,15,1.5787551630373702,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,5.98172607758901,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.01947040057620028,0,-0.5688017384268133,1,0,15,0.368773979187573,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,5.98172607758901,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.23235881290184213,0,0.9461107358869785,1,0,15,1.5528269948120172,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,8.429672593886743,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.5754479514514015,0,-0.3768797528352788,1,0,15,1.5787551630373702,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,5.749392985908253,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.0267872544883698,0,2.805180567238901,0,0,15,2.454551067538176,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,9.266437111328052,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.01947040057620028,0,-0.5461679662972785,1,0,15,2.2586493520577324,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,5.98172607758901,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.01947040057620028,0,0.2866308274003974,1,0,15,1.9590349636758777,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,7.805474625270857,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.06447267058314718,0,-0.05101544450457987,1,0,15,4.306974641860603,1.2827465028855443,-0.48118405401369996,-0.3632598446560345,1,7.21890970761906,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.4391857563729376,0,-0.3868014063715132,1,0,16,0.4119875928964943,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,5.641907070938114,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.18735654289489523,0,-0.44478106922388305,1,1,16,1.2704980519137312,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,4.553876891600541,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.8589011121696749,0,-0.4292784855735168,1,0,16,0.8758137133722499,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,4.976733742420574,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.2786164679664123,0,-0.3976532149267696,1,0,16,2.2211975535100006,0.18059759477928267,-0.48118405401369996,-0.3632598446560345,1,5.5093883366279774,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.8589011121696749,0,-0.4454011725698977,1,0,16,0.910384604339387,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,4.532599493153256,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.0267872544883698,0,-0.42338750378637763,1,1,16,1.2416889761077838,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,5.099866427824199,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.35524268521359015,0,-0.4587333945092127,1,0,16,0.7116019812783488,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,3.912023005428146,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.69101496985098,0,-0.602907422457619,1,0,16,1.1379763032063726,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,5.98172607758901,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.4465026102851073,0,-0.3471147922265756,1,0,16,1.5557079023926121,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,6.016157159698354,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.7360172398579269,0,-0.36137716918491253,1,0,16,2.788736346887167,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,5.8971538676367405,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.1946733968070649,0,0.6751255736785761,1,0,16,1.5124942886836907,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,8.217978203150732,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.0717895244953168,0,0.8881310730346086,1,0,16,2.664857320921593,0.18059759477928267,-0.48118405401369996,-0.3632598446560345,1,8.387995252944556,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.9428441833290224,0,-0.20635133268124986,1,0,16,2.365242932539738,0.9153635335167905,-0.48118405401369996,-0.3632598446560345,1,6.761572768804055,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6070718986916326,0,-0.2584400137464805,1,1,16,1.9936058546430149,0.5479805641480365,-0.48118405401369996,-0.3632598446560345,1,6.54534966033442,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.35524268521359015,0,-0.22836500146476996,1,0,16,2.3479574870561697,0.5479805641480365,-0.48118405401369996,-0.3632598446560345,1,6.675823221634848,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.01947040057620028,0,-0.15767322001909978,1,0,19,1.4692806749747693,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,6.928537818164665,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.4841880263798845,0,-0.20635133268124986,1,0,19,1.6450160373910494,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,6.761572768804055,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.8589011121696749,0,-0.4438509142048611,1,0,19,0.6770310903112118,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,1,4.584967478670572,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.8589011121696749,0,-0.24014696503904834,1,0,19,1.8726077362580351,0.5479805641480365,-0.48118405401369996,-0.3632598446560345,1,6.626717749249025,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.14841574174249464,0,-0.15147218655895328,1,0,19,0.5185811733785002,0.18059759477928267,-0.48118405401369996,-0.3632598446560345,1,6.947937068614969,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.35524268521359015,0,-0.436099622379678,1,0,19,3.6011522846148885,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,1,4.812184355372417,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.9428441833290224,0,-0.20108045424012533,1,1,19,1.7141578193253235,1.2827465028855443,-0.48118405401369996,-0.3632598446560345,1,6.78105762593618,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
